,0,1,2,3,4,5,6,7,8,9,10,11
0,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
1,0.27055606511193364,0.4911353528860969,0.027804519180185144,0.47944590838027895,0.0012858293290784312,0.1195174571529948,0.44050576127759583,0.2390376951504625,0.11013914451296002,0.35024091082405856,0.16493907582716974,0.1657388414963422
2,0.5896618743152835,0.28793864128333424,0.02771456134720752,0.17118323329841634,0.07819779782497711,0.09108546629242008,0.2827942951803087,0.3046013953689218,0.22704744114097297,0.44704733068387226,0.28929520158785643,0.13060920832055656
3,0.07809297453751708,0.0043341499912516925,0.64452296610928,0.06191276834911061,0.6798008434862534,0.24014947473518206,0.012489020260297364,0.1087468078618903,0.11745293306601487,0.008357467446211955,0.16170663865237928,0.05331773762254825
4,0.08212300206190931,0.020955478461548164,0.15512877896704944,0.05659576338484527,0.17030266215712478,0.6286866787210542,0.1454337987778694,0.2094983549669185,0.6455317493886792,0.036384451305194035,0.14229306564654387,0.1948737805895554
